custom_id,Unnamed: 0,id,subject,text,classificacao,date,retweets,favorites,permalink
faketweetbr_train_235,1708,1.1229349490642042e+18,israel helicopteros,"Israel doou 15 helicópteros AH-64 ! Ele retalha na hora a origem do tiro. A bandidagem agora vai virar picadinho de queijo suíço. Se cuide, bandido ! O extermínio está chegando. Se quiser viver vai ter que mudar de profissão. pic.twitter.com/oOPgEqC2qN",fake,2019-04-29 15:45,2,2,https://twitter.com/CleriaOliveir10/status/1122934949064204288
faketweetbr_train_236,1715,1.1182419179874468e+18,israel helicopteros,"Israel doou helicópteros AH-64 para o Brasil! Ele retalha na hora a origem do tiro. Só canhão de artilharia o derruba, mas é muito difícil devido a sua velocidade. Se cuide, bandido ! O exterminador, está chegando! pic.twitter.com/LgPVqSXi9p",fake,2019-04-16 16:57,7,16,https://twitter.com/MundongoOscar/status/1118241917987446786
faketweetbr_train_237,1917,1.106900715614679e+18,dilma beleza 73,Mano. Não sabia que o cabelo da @dilmabr era tão ruim que precisa de alta tecnologia no salão de beleza . Mas 73 milhões não é exagero? Claro que o @ptbrasil vai dizer que era necessário para manter a boa aparência do país. https:// twitter.com/republica_ctba /status/1106714033783222272 …,fake,2019-03-16 9:51,0,0,https://twitter.com/Marcos2rr/status/1106900715614679043
faketweetbr_train_238,2021,1.1132587074444902e+18,israel helicopteros,NOSSO PRESIDENTE TRABALHA COM AMOR POR NOSSO BRASIL Israel doou 15 helicópteros AH-64 Agora sim! Vamos ver quem vai ser macho de ficar fazendo palhaçada de fuzil e .50 na favela! Ganhamos 15 helicópteros AH-64 Apache. pic.twitter.com/GK9PSwld29,fake,2019-04-02 22:55,0,0,https://twitter.com/nutafnutaf2/status/1113258707444490240
faketweetbr_train_239,2144,1.116380706039632e+18,marina silva radares,"O PR @jairbolsonaro quer acabar com mais de 8.000 radares e vem um Senador(Fabiano Contarato), Esquerdista, da REDE, partido de Marina Silva , entrar com pedido na justiça para obrigar o governo a implantar os radares . Realmente a Esquerda soh quer ferrar o povo msm.",fake,2019-04-11 13:41,1,2,https://twitter.com/fernandopaiva5/status/1116380706039631872
faketweetbr_train_240,2234,1.115334728348e+18,aranto câncer,"O site local anuncia a cura de uma paciente de câncer , supostamente em estado terminal, por Aranto , uma planta medicinal. Eu fico feliz pela recuperação da moça, mas a propagação da notícia, sem comprovação científica, é de uma irresponsabilidade bem grande.",true,2019-04-08 16:24,0,5,https://twitter.com/katiaandrade/status/1115334728348000256
faketweetbr_train_241,2271,1.1062814724057496e+18,marielle assassino pt,"Os panacas estão postando uma montagem, um homem com camisa do Lula, dizendo que esse é o miliciano assassino da Marielle , que é um infiltrado do PT . Fundo do poço total, imagina o zap zap. Tem que fazer alguma coisa!",true,2019-03-14 16:50,0,3,https://twitter.com/tatiartes78/status/1106281472405749765
faketweetbr_train_242,2294,9.083861871608012e+17,aranto câncer,PLANTA QUE CURA CANCER ARANTO COMO USAR http:// fb.me/1G4NnGlJG,fake,2017-09-14 14:45,0,0,https://twitter.com/jorgedepilares/status/908386187160801280
faketweetbr_train_243,2365,1.121522466034266e+18,israel helicopteros,"Parabéns Presidente Jair!! Israel doou 15 helicópteros AH-64 !Quero ver os bandidos das favelas derrubarem esse avião. Ele retalha na hora a origem do tiro. Só canhão de artilharia o derruba , mas é mto difícil devido a velocidade. Se quiser viver vai ter que mudar de profissão. pic.twitter.com/Xrm4cwZcca",fake,2019-04-25 18:12,0,0,https://twitter.com/galegacns1/status/1121522466034266112
faketweetbr_train_244,2394,1.1191847804138208e+18,aranto câncer,"Planta de aranto cura câncer ? NÃO COMPARTILHE, pois além de a informação ser FALSA, pode levar algumas pessoas a óbito! Saiba mais: https://www. boatos.org/saude/planta-a ranto-cura-cancer.html … #SaúdeÉCoisaSéria pic.twitter.com/ZXSUGbBhEN",true,2019-04-19 7:23,0,0,https://twitter.com/Arq_MauTavaresS/status/1119184780413820934
faketweetbr_train_245,2443,1.116805452602458e+18,marina silva radares,"Presidente Bolsonaro, é triste vê-lo dar uma ordem e vir atrás uma desqualificada como Marina Silva e tentar derrubar o que você ordenou a respeito dos radares novos nas estradas. Vai ficar por isto mesmo? Ou vai calar a boca dela? Você e toda sua equipe são a nossa esperança.",fake,2019-04-12 17:49,0,0,https://twitter.com/junqueiralemos1/status/1116805452602458112
faketweetbr_train_246,2483,1.1164008126227904e+18,marina silva radares,Quero saber porque que o senhor presidente manda tirar os radares e vem a outra Marina Silva e manda colocar que país e esse que presidente não manda em nada que droga de pais ... alguém pode me responder . https:// twitter.com/jairbolsonaro/ status/1116157993127763968 …,fake,2019-04-11 15:01,0,0,https://twitter.com/Selma50637470/status/1116400812622790656
faketweetbr_train_247,2490,1.1069096721230602e+18,dilma beleza 73,"R$ 73 .000.000,00 entregues á um salão de beleza Dilma ? Responde aí!! https:// republicadecuritiba.net/2019/03/15/her anca-petista-salao-de-beleza-recebeu-r-73-milhoes-por-servicos-de-tecnologia/ …",fake,2019-03-16 10:26,0,1,https://twitter.com/elton_aranha/status/1106909672123060224
faketweetbr_train_248,2582,9.989035878655508e+17,lula forbes,"Revista Forbes revela fortuna bilionária de Lula . Um dos mais ricos do mundo"". http://www. odetetive.com/2018/01/revist a-forbes-revela-fortuna.html …""",fake,2018-05-22 9:29,0,0,https://twitter.com/fredy3777/status/998903587865550850
faketweetbr_train_249,2839,1.0631361806471496e+18,lula forbes,"Revista Forbes revela fortuna bilionária de Lula . Um dos mais ricos do mundo"". https:// gazetapolitica.com/2018/01/28/rev ista-forbes-revela-fortuna-bilionaria-de-lula-um-dos-mais-ricos-do-mundo/ … Min. Sérgio Moro nele!!! Vasculhe tudo e repatrie valores das contas no exterior !""",fake,2018-11-15 15:26,0,1,https://twitter.com/j_maete/status/1063136180647149569
faketweetbr_train_250,3083,1.0619643571422656e+18,lula forbes,Revista Forbes revela fortuna bilionária de Lula . “Um dos mais ricos do mundo”. :: Perfil Investimento https://www. perfilinvestimento.com/l/revista-forb es-revela-fortuna-bilionaria-de-lula-um-dos-mais-ricos-do-mundo/ … via @webnode,fake,2018-11-12 9:50,0,0,https://twitter.com/Vanjjo/status/1061964357142265857
faketweetbr_train_251,3112,1.1067604943780904e+18,dilma beleza 73,Salão de beleza recebeu R$ 73 milhões por serviços de tecnologia no governo Dilma .,fake,2019-03-16 0:33,0,0,https://twitter.com/Elisio741/status/1106760494378090496
faketweetbr_train_252,3148,1.0989177274635304e+18,lula forbes,"Segundo a revista americana Forbes , o Lula tem um patrimônio de 2 bilhões de dólares. Nem sei quanto é isso em dinheiro! Rsrsrs.",fake,2019-02-22 9:09,0,1,https://twitter.com/Marushi18/status/1098917727463530498
faketweetbr_train_253,3319,1.1195821838475304e+18,israel helicopteros,"Tropa de elite 3 em breve no rio de janeiro, o exército de Israel faz doação de helicópteros pra ajudar no policiamento ostensivo! pic.twitter.com/ngemIAhErV",fake,2019-04-20 9:42,0,2,https://twitter.com/MarcioPaulopin1/status/1119582183847530496
faketweetbr_train_254,3409,1.0719777971812352e+18,lula forbes,"Vamos parar não cola isso mais , onde estavam vcs quando o Lula segundo a revista forbes de 2006 dizia ter uma fortuna de 2 bilhões. Como ele ficou tão rico ? Explica aí?",fake,2018-12-10 0:59,1,0,https://twitter.com/Nina43232626/status/1071977797181235200
faketweetbr_train_255,3433,9.5902398129784e+17,lula forbes,"Via @estadao : Forbes esclarece viral que colocava Lula entre bilionários do ano - http:// politica.estadao.com.br/noticias/geral ,forbes-esclarece-viral-que-colocava-lula-entre-bilionarios-do-ano,1067141 …",true,2018-02-01 8:21,0,0,https://twitter.com/r_braulio/status/959023981297840129
faketweetbr_train_256,3553,1.1178351085627432e+18,dilma beleza 73,[Agência Lupa] #Verificamos : É falso que Dilma Rousseff gastou R$ 73 milhões em salão de beleza https:// piaui.folha.uol.com.br/lupa/2019/04/1 0/verificamos-dilma-rousseff-salao-beleza/ …,true,2019-04-15 14:00,0,0,https://twitter.com/Cabral1957Paulo/status/1117835108562743296
faketweetbr_train_257,3556,1.1190446608806052e+18,israel helicopteros,[Agência Lupa] #Verificamos : É falso que o Brasil comprou ou ganhou de Israel 15 helicópteros militares https:// piaui.folha.uol.com.br/lupa/2019/04/0 3/verificamos-helicopteros-israel/ …,true,2019-04-18 22:06,0,0,https://twitter.com/daniboghossian/status/1119044660880605184
faketweetbr_train_258,3583,1.1163292680223168e+18,dilma beleza 73,como caralhos a Dilma gastaria 73 MILHÕES DE REAIS em salão de beleza ????,fake,2019-04-11 10:16,0,2,https://twitter.com/beabarb_/status/1116329268022317056
faketweetbr_train_259,3588,1.0733373338842932e+18,aranto câncer,"dicas de saúde: conheça o aranto , que é a planta que cura cancer",fake,2018-12-13 19:02,0,0,https://twitter.com/contesamuel/status/1073337333884293121
faketweetbr_train_260,3594,1.1192657926783424e+18,lula forbes,"espalhar fakenews é feio. procurei o link da Forbes dando esses bilhões pro Lula e não encontrei. por isso vocês acreditam em tantas mentiras, ficam propagando notícias falsas sem checar a fonte apenas porque a mentira lhes convém. covardes.",true,2019-04-19 12:45,2,8,https://twitter.com/detremura/status/1119265792678342658
faketweetbr_train_261,3706,1.113530747028222e+18,lula forbes,É #FAKE que Lula aparece na lista de mais ricos do mundo da revista Forbes . #FatoouFake http:// glo.bo/2uK0dNN pic.twitter.com/6B1qIFc9rB,true,2019-04-03 16:56,15,25,https://twitter.com/OGloboPolitica/status/1113530747028221958
faketweetbr_train_262,3721,1.115682876316631e+18,dilma beleza 73,É falso que Dilma gastou R$ 73 milhões em salão de beleza . Leia mais em: http:// bit.ly/2P0tFZ4 via Aos Fatos | Em busca da verdade na política. #fakenão #fakenews #FactCheck #CheckBR #SerMultimidia,true,2019-04-09 15:28,0,0,https://twitter.com/albertogpo/status/1115682876316631044
faketweetbr_train_263,3723,1.1135308732765592e+18,israel helicopteros,É falso que Israel doou ao Brasil 15 helicópteros ; vídeo mostra aeronave turca - Aos Fatos http:// dlvr.it/R26Vcx,true,2019-04-03 16:57,0,0,https://twitter.com/CamilaAguiarBR/status/1113530873276559361
faketweetbr_train_264,3725,1.1142227697918034e+18,israel helicopteros,É falso que Israel doou ao Brasil 15 helicópteros ; vídeo mostra aeronave turca https:// aosfatos.org/noticias/e-fal so-que-israel-doou-ao-brasil-15-helicopteros-video-mostra-aeronave-turca/ … #factchecking via @aosfatos,true,2019-04-05 14:46,1,1,https://twitter.com/belaccioy/status/1114222769791803399
faketweetbr_train_265,104,1.0905806082612796e+18,mourao globo corte verbas,O partido da extrema imprensa está desesperado . Ontem a Globo News estava lambendo as bolas do Mourão . Hoje estão plantando essas bizarrices. O corte das verbas estatais de publicidade para o grupo Globo pelo jeito será fatal...,fake,2019-01-30 9:00,0,1,https://twitter.com/romulo_cunh/status/1090580608261279744
faketweetbr_train_266,105,1.0888763883027046e+18,mourao globo corte verbas,"O grande Brizola deve estar aplaudindo, em seu túmulo, ao presidente Jair Messias Bolsonaro e ao general Mourão pelo corte das verbas para a Rede Globo . pic.twitter.com/UDkpPipaIP",fake,2019-01-25 16:08,1,2,https://twitter.com/EraldoJocelito/status/1088876388302704640
faketweetbr_train_267,106,1.0887967777367448e+18,mourao globo corte verbas,"G. Mourão corta 100% das verbas das mídias,Folha de S.Paulo,Estadão,GloboNews e O Globo podem decretar falência em alguns dias.A Globo tbm será drasticamente afetada com o corte ,perdendo cerca de 40% do orçamento total,claramente resultará na demissão de artistas e apresentadores.",fake,2019-01-25 10:52,0,2,https://twitter.com/Gian_Brasil10/status/1088796777736744960
faketweetbr_train_268,1100,1.0949542769531658e+18,jean adelio repasse,"Gente, houve um repasse da conta de Jean Wyllys para a conta de Adélio Bispo de R$ 50.000,00. Uma semana antes do atentado, Adélio estava no gabinete de Maria do Rosário. Os mandantes foram Jean Wyllys é Maria do Rosário.",fake,2019-02-11 10:40,1,0,https://twitter.com/BrancaFrade/status/1094954276953165825
faketweetbr_train_269,1101,1.0949513644201408e+18,jean adelio repasse,"Ei, se você não sabe, houve um repasse de dinheiro da conta de Jean Wyllys para a conta de Adélio Bispo de R$ 50.000,00. Jean Wyllys e Maria do Rosário são os mandantes do atentado.",fake,2019-02-11 10:28,1,4,https://twitter.com/BrancaFrade/status/1094951364420141056
faketweetbr_train_270,1159,1.119706815355392e+18,jair time personalidade,É fake que Jair Bolsonaro foi escolhido personalidade do ano pela Revista Time https:// cbn.globoradio.globo.com/media/audio/23 2764/e-fake-que-jair-bolsonaro-foi-escolhido-personalid.htm?fbclid=IwAR0jdt_Fq39Fl71-g4ZbwoWTmfYh6YFhLXQJ_tHGmi2tH2ahNFc7mTOTxv0 …,true,2019-04-20 17:58,48,71,https://twitter.com/TomeiAbuso/status/1119706815355392000
faketweetbr_train_271,1165,1.1196326698710464e+18,jair time personalidade,"Jair Bolsonaro não foi eleito Personalidade do Ano pela revista  Time "" https:// noticias.uol.com.br/confere/ultima s-noticias/2018/12/14/bolsonaro-nao-foi-eleito-personalidade-do-ano-pela-revista-time.htm?fbclid=IwAR0WzDRXhLXLXMKezrY9nW7vyGyfpS5QdHmM9hkXA62BnZdn5RFmLTtk1YQ …""",true,2019-04-20 13:03,0,0,https://twitter.com/DarthSitna/status/1119632669871046657
faketweetbr_train_272,1233,1.1192761628685024e+18,jair time personalidade,"#BolsonaroTop100 Um homem, um mito, um fenômeno ! Ele começou sozinho e agora têm mais 58 milhões de brasileiros ao seu lado ! Personalidade do ano e top 100 da revista Time ! Sem delongas, com vocês @jairbolsonaro , Presidente do Brasil ! @governodobrasil @TIME pic.twitter.com/WDQ53CwQE6",fake,2019-04-19 13:26,2,2,https://twitter.com/Gavansky/status/1119276162868502528
faketweetbr_train_273,1256,1.1192197353365626e+18,jair time personalidade,"Jair Bolsonaro não foi eleito Personalidade do Ano pela repeso.  Time "" @UOLNoticias @UOL https:// noticias.uol.com.br/confere/ultima s-noticias/2018/12/14/bolsonaro-nao-foi-eleito-personalidade-do-ano-pela-revista-time.htm …""",true,2019-04-19 9:42,0,0,https://twitter.com/joseorllando/status/1119219735336562688
faketweetbr_train_274,1345,1.118650345830396e+18,jair time personalidade,"Por “ruptura com a corrupção”, apenas um brasileiro aparece entre os ‘100 mais influentes’ da revista ‘ Time ’. QUEM É ESSA INFLUENTE PERSONALIDADE ? JAIR MESSIAS BOLSONARO. Tbm apareceram Trump e Netanyahu. https://www. jornaldacidadeonline.com.br/noticias/14195 /por-ruptura-com-a-corrupcao-um-brasileiro-aparece-entre-os-100-mais-influentes-da-revista-time …",fake,2019-04-17 20:00,0,0,https://twitter.com/kohavitt/status/1118650345830395904
faketweetbr_train_275,1405,1.090220620032426e+18,jair time personalidade,"Pessoal, a revista americana TIME incluiu Jair Bolsonaro para concorrer à PERSONALIDADE DO ANO. A PETRALHADA descobriu antes e ele tem apenas 3% de “YES” e 97% de “NO”! Vamos virar este jogo? É simples clique aqui e siga até ver Jair Bolsonaro. https:// discover.apester.com/media/5be40171 3cea78c501552c1a … PARTICIPE!",fake,2019-01-29 9:10,2,1,https://twitter.com/alcamorim/status/1090220620032425984
faketweetbr_train_276,1480,1.0735903218151752e+18,jair time personalidade,"QUE COMECE O MIMIMI DOS BOLSOBURROS. Jair Bolsonaro não foi eleito Personalidade do Ano pela revista  Time "" https:// noticias.uol.com.br/confere/ultima s-noticias/2018/12/14/bolsonaro-nao-foi-eleito-personalidade-do-ano-pela-revista-time.htm … via @UOLNoticias @UOL""",true,2018-12-14 11:47,0,1,https://twitter.com/jorgetemer/status/1073590321815175169
faketweetbr_train_277,1499,1.0727874133266186e+18,jair time personalidade,"Circula nas redes sociais uma foto da capa da revista Time com o presidente eleito Jair Bolsonaro como personalidade do ano. A imagem é #FAKE . A  Time "" escolheu os jornalistas mortos e presos como ""Pessoa do Ano"" de 2018. - É. Parece que a campanha eleitoral continua...""",true,2018-12-12 6:37,0,1,https://twitter.com/juidsonjoc/status/1072787413326618624
faketweetbr_train_278,2011,1.1250223325091964e+18,bicarbonato cura câncer,Circulam pelas redes sociais publicações que afirmam que o bicarbonato de sódio ajudaria na cura de câncer . Os conteúdos também dizem que o câncer é um fungo. Confira em: http:// bit.ly/2H07gIO . pic.twitter.com/xKNgOBPBAV,true,2019-05-05 10:00,9,36,https://twitter.com/agencialupa/status/1125022332509196293
